ds;y
2010-06-06_02;0.661208247
2010-06-06_03;0.597463918
2010-06-06_05;0.483707216
2010-06-06_06;0.501554639
2010-06-06_07;0.528678351
2010-06-06_08;0.66623299
2010-06-06_09;0.916783505
2010-06-06_10;1.273490722
2010-06-06_11;1.462113402
2010-06-06_12;1.647348454
2010-06-06_13;1.676197938
2010-06-06_14;1.517129897
2010-06-06_16;1.278802062
2010-06-06_17;1.217437113
2010-06-06_18;1.195371134
2010-06-06_19;1.124063918
2010-06-06_20;1.077408247
2010-06-06_21;1.189076289
2010-06-06_22;1.220315464
2010-06-06_23;1.253480412
2010-06-07_00;1.052230928
2010-06-07_01;0.800550515
2010-06-07_02;0.619865979
2010-06-07_03;0.561090722
2010-06-07_04;0.499849485
2010-06-07_05;0.46534433
2010-06-07_06;0.463228866
2010-06-07_07;0.50123299
2010-06-07_08;0.609886598
2010-06-07_09;0.785979381
2010-06-07_10;1.091395876
2010-06-07_11;1.306868041
2010-06-07_12;1.473185567
2010-06-07_13;1.451542268
2010-06-07_14;1.577517526
2010-06-07_15;1.465713402
2010-06-07_16;1.453049485
2010-06-07_17;1.379276289
2010-06-07_18;1.32217732
2010-06-07_19;1.338356701
2010-06-07_20;1.316641237
2010-06-07_21;1.412305155
2010-06-07_22;1.363806186
2010-06-07_23;1.337672165
2010-06-08_00;1.110560825
2010-06-08_01;0.784769072
2010-06-08_02;0.609995876
2010-06-08_03;0.511960825
2010-06-08_04;0.485026804
2010-06-08_06;0.473665979
2010-06-08_07;0.558301031
2010-06-08_08;0.797195876
2010-06-08_09;0.984725773
2010-06-08_10;1.0238
2010-06-08_11;1.146158763
2010-06-08_12;1.282661856
2010-06-08_13;1.441738144
2010-06-08_14;1.295835052
2010-06-08_16;1.293645361
2010-06-08_17;1.358086598
2010-06-08_18;1.35877732
2010-06-08_19;1.299187629
2010-06-08_20;1.370338144
2010-06-08_22;1.47722268
2010-06-08_23;1.363354639
2010-06-09_00;1.161797521
2010-06-09_01;0.782756198
2010-06-09_02;0.582770661
2010-06-09_03;0.540561983
2010-06-09_04;0.495636364
2010-06-09_05;0.467318182
2010-06-09_06;0.54046281
2010-06-09_07;0.627704545
2010-06-09_08;0.900444215
2010-06-09_09;1.063708678
2010-06-09_10;1.191084711
2010-06-09_11;1.187464876
2010-06-09_12;1.296671488
2010-06-09_13;1.420716942
2010-06-09_14;1.347311983
2010-06-09_15;1.307214876
2010-06-09_16;1.390942149
2010-06-09_17;1.461448347
2010-06-09_18;1.385260331
2010-06-09_19;1.388396694
2010-06-09_20;1.375518595
2010-06-09_21;1.424514463
2010-06-09_22;1.48347314
2010-06-09_23;1.428099174
2010-06-10_01;0.783948347
2010-06-10_02;0.582357438
2010-06-10_03;0.531072314
2010-06-10_04;0.488076446
2010-06-10_05;0.478247934
2010-06-10_06;0.50625
2010-06-10_07;0.588692149
2010-06-10_08;0.877423554
2010-06-10_09;1.171082645
2010-06-10_11;1.09278719
2010-06-10_12;1.196359504
2010-06-10_13;1.376785124
2010-06-10_14;1.249677686
2010-06-10_15;1.20931405
2010-06-10_17;1.330295455
2010-06-10_18;1.299588843
2010-06-10_19;1.285171488
2010-06-10_20;1.258380165
2010-06-10_21;1.319235537
2010-06-10_22;1.435318182
2010-06-10_23;1.43757438
2010-06-11_00;1.133409091
2010-06-11_01;0.793588843
2010-06-11_03;0.538497934
2010-06-11_05;0.469588843
2010-06-11_06;0.50938843
2010-06-11_07;0.621369835
2010-06-11_08;0.920595041
2010-06-11_09;1.148766529
2010-06-11_10;1.100047521
2010-06-11_11;1.075952479
2010-06-11_12;1.146795455
2010-06-11_13;1.37577686
2010-06-11_14;1.272514463
2010-06-11_15;1.25671281
2010-06-11_16;1.305053719
2010-06-11_17;1.315869835
2010-06-11_19;1.251719008
2010-06-11_20;1.21911157
2010-06-11_21;1.261929752
2010-06-11_22;1.450020661
2010-06-11_23;1.351280992
2010-06-12_02;0.641489669
2010-06-12_03;0.537198347
2010-06-12_04;0.485334711
2010-06-12_05;0.459402893
2010-06-12_06;0.48006405
2010-06-12_07;0.530396694
2010-06-12_08;0.669146694
2010-06-12_09;0.981725207
2010-06-12_10;1.125524793
2010-06-12_11;1.378417355
2010-06-12_13;1.635070248
2010-06-12_14;1.371694215
2010-06-12_15;1.255121901
2010-06-12_16;1.197357438
2010-06-12_17;1.309809917
2010-06-12_18;1.294747934
2010-06-12_19;1.36931405
2010-06-12_20;1.353043388
2010-06-12_21;1.307605372
2010-06-12_22;1.396704545
2010-06-12_23;1.38560124
2010-06-13_00;1.101239669
2010-06-13_01;0.834336777
2010-06-13_02;0.687952479
2010-06-13_03;0.589628099
2010-06-13_04;0.510706612
2010-06-13_05;0.492458678
2010-06-13_06;0.501741736
2010-06-13_07;0.527873967
2010-06-13_08;0.602245868
2010-06-13_09;0.885464876
2010-06-13_10;1.203161157
2010-06-13_11;1.363927686
2010-06-13_12;1.711849174
2010-06-13_13;1.802876033
2010-06-13_14;1.591454545
2010-06-13_15;1.369710744
2010-06-13_16;1.291495868
2010-06-13_17;1.232679752
2010-06-13_18;1.243987603
2010-06-13_19;1.216700413
2010-06-13_20;1.217072314
2010-06-13_21;1.313355372
2010-06-13_23;1.352171488
2010-06-14_00;1.054670807
2010-06-14_01;0.750190476
2010-06-14_02;0.576424431
2010-06-14_03;0.504881988
2010-06-14_05;0.459451346
2010-06-14_06;0.488318841
2010-06-14_07;0.585670807
2010-06-14_08;0.864014493
2010-06-14_09;0.9993147
2010-06-14_10;1.043873706
2010-06-14_11;1.121146998
2010-06-14_12;1.19384058
2010-06-14_13;1.410511387
2010-06-14_14;1.304817805
2010-06-14_15;1.312664596
2010-06-14_16;1.356115942
2010-06-14_17;1.30384058
2010-06-14_18;1.297910973
2010-06-14_19;1.222469979
2010-06-14_20;1.233799172
2010-06-14_21;1.285124224
2010-06-14_22;1.354929607
2010-06-14_23;1.363204969
2010-06-15_00;1.153161491
2010-06-15_01;0.744184265
2010-06-15_02;0.573026915
2010-06-15_03;0.511803313
2010-06-15_04;0.460128364
2010-06-15_05;0.458196687
2010-06-15_06;0.513627329
2010-06-15_07;0.568927536
2010-06-15_08;0.908919255
2010-06-15_09;1.035782609
2010-06-15_10;1.032718427
2010-06-15_11;1.069385093
2010-06-15_12;1.153341615
2010-06-15_13;1.362167702
2010-06-15_14;1.201097308
2010-06-15_15;1.288459627
2010-06-15_16;1.297424431
2010-06-15_17;1.381583851
2010-06-15_18;1.372273292
2010-06-15_19;1.292708075
2010-06-15_20;1.20626294
2010-06-15_21;1.184329193
2010-06-15_22;1.338072464
2010-06-16_00;1.159716356
2010-06-16_01;0.784244306
2010-06-16_02;0.62342236
2010-06-16_03;0.498068323
2010-06-16_04;0.468898551
2010-06-16_05;0.470587992
2010-06-16_06;0.484099379
2010-06-16_07;0.615935818
2010-06-16_08;0.953020704
2010-06-16_09;1.076797101
2010-06-16_10;1.109428571
2010-06-16_11;1.14678882
2010-06-16_12;1.158838509
2010-06-16_13;1.315710145
2010-06-16_14;1.234720497
2010-06-16_15;1.252275362
2010-06-16_16;1.27357764
2010-06-16_17;1.281120083
2010-06-16_18;1.327755694
2010-06-16_19;1.220389234
2010-06-16_20;1.246573499
2010-06-16_21;1.236768116
2010-06-16_22;1.311207039
2010-06-16_23;1.394281573
2010-06-17_00;1.078650104
2010-06-17_01;0.769925466
2010-06-17_02;0.606132505
2010-06-17_03;0.502778468
2010-06-17_04;0.476184265
2010-06-17_05;0.48905383
2010-06-17_06;0.496279503
2010-06-17_08;0.941805383
2010-06-17_09;1.093039337
2010-06-17_10;1.052660455
2010-06-17_11;1.096501035
2010-06-17_12;1.185380952
2010-06-17_13;1.31973913
2010-06-17_14;1.221714286
2010-06-17_15;1.164732919
2010-06-17_16;1.227596273
2010-06-17_17;1.239020704
2010-06-17_18;1.273320911
2010-06-17_19;1.278718427
2010-06-17_20;1.221409938
2010-06-17_21;1.210310559
2010-06-17_22;1.341153209
2010-06-17_23;1.307233954
2010-06-18_00;1.07810352
2010-06-18_01;0.808763975
2010-06-18_02;0.642331263
2010-06-18_03;0.523594203
2010-06-18_04;0.483801242
2010-06-18_05;0.481409938
2010-06-18_06;0.5043147
2010-06-18_07;0.619482402
2010-06-18_08;0.821606625
2010-06-18_09;1.065333333
2010-06-18_11;1.124254658
2010-06-18_13;1.346089027
2010-06-18_14;1.255393375
2010-06-18_15;1.200797101
2010-06-18_16;1.237991718
2010-06-18_17;1.217846791
2010-06-18_18;1.276855072
2010-06-18_19;1.279190476
2010-06-18_20;1.158250518
2010-06-18_21;1.191610766
2010-06-18_22;1.25889234
2010-06-18_23;1.320449275
2010-06-19_00;1.095530021
2010-06-19_01;0.837931677
2010-06-19_02;0.666089027
2010-06-19_03;0.534573499
2010-06-19_04;0.508635611
2010-06-19_05;0.494360248
2010-06-19_06;0.474971014
2010-06-19_07;0.535645963
2010-06-19_08;0.648548654
2010-06-19_09;0.957227743
2010-06-19_10;1.271028986
2010-06-19_11;1.25384058
2010-06-19_12;1.369084886
2010-06-19_13;1.563596273
2010-06-19_14;1.420153209
2010-06-19_15;1.282573499
2010-06-19_16;1.22494824
2010-06-19_17;1.179592133
2010-06-19_18;1.284550725
2010-06-19_19;1.291078675
2010-06-19_20;1.212304348
2010-06-19_21;1.15015735
2010-06-19_22;1.200643892
2010-06-19_23;1.205811594
2010-06-20_00;1.069418219
2010-06-20_01;0.832229814
2010-06-20_02;0.654559006
2010-06-20_03;0.548347826
2010-06-20_04;0.518691511
2010-06-20_05;0.496453416
2010-06-20_06;0.485482402
2010-06-20_07;0.541115942
2010-06-20_08;0.683327122
2010-06-20_09;0.944590062
2010-06-20_10;1.240937888
2010-06-20_11;1.431944099
2010-06-20_12;1.565463768
2010-06-20_13;1.676478261
2010-06-20_14;1.420641822
2010-06-20_15;1.278749482
2010-06-20_16;1.140571429
2010-06-20_17;1.100269151
2010-06-20_18;1.033022774
2010-06-20_19;1.095687371
2010-06-20_20;1.097132505
2010-06-20_21;1.146238095
2010-06-20_22;1.198258799
2010-06-20_23;1.26820911
2010-06-21_00;1.082447205
2010-06-21_01;0.765443064
2010-06-21_02;0.593443064
2010-06-21_03;0.504335404
2010-06-21_04;0.481960663
2010-06-21_05;0.485908903
2010-06-21_06;0.49084472
2010-06-21_07;0.598136646
2010-06-21_08;0.898923395
2010-06-21_09;1.121198758
2010-06-21_10;1.10773913
2010-06-21_11;1.197677019
2010-06-21_12;1.286008282
2010-06-21_13;1.419198758
2010-06-21_14;1.230273292
2010-06-21_15;1.242072464
2010-06-21_16;1.191728778
2010-06-21_17;1.302604555
2010-06-21_18;1.260440994
2010-06-21_19;1.250546584
2010-06-21_20;1.262018634
2010-06-21_21;1.198778468
2010-06-21_22;1.392372671
2010-06-21_23;1.450826087
2010-06-22_00;1.149875776
2010-06-22_01;0.783124224
2010-06-22_02;0.613571429
2010-06-22_03;0.527480331
2010-06-22_04;0.503879917
2010-06-22_05;0.478279503
2010-06-22_06;0.521602484
2010-06-22_07;0.653799172
2010-06-22_08;0.935623188
2010-06-22_09;1.099695652
2010-06-22_11;1.078567288
2010-06-22_12;1.154376812
2010-06-22_13;1.303057971
2010-06-22_14;1.167451346
2010-06-22_15;1.19210559
2010-06-22_16;1.298587992
2010-06-22_17;1.348699793
2010-06-22_18;1.302519669
2010-06-22_20;1.180488613
2010-06-22_21;1.237645963
2010-06-22_22;1.335111801
2010-06-22_23;1.434064182
2010-06-23_00;1.122219462
2010-06-23_01;0.790327122
2010-06-23_02;0.583337474
2010-06-23_03;0.517438923
2010-06-23_04;0.489175983
2010-06-23_05;0.511585921
2010-06-23_06;0.532747412
2010-06-23_07;0.62415735
2010-06-23_09;1.06284265
2010-06-23_10;1.088583851
2010-06-23_11;1.155393375
2010-06-23_12;1.208991718
2010-06-23_13;1.388250518
2010-06-23_14;1.251768116
2010-06-23_16;1.319507246
2010-06-23_17;1.33284472
2010-06-23_18;1.3516853
2010-06-23_19;1.238989648
2010-06-23_20;1.184465839
2010-06-23_21;1.253256729
2010-06-23_22;1.360751553
2010-06-23_23;1.35857971
2010-06-24_00;1.11173499
2010-06-24_01;0.787337474
2010-06-24_02;0.580006211
2010-06-24_03;0.514658385
2010-06-24_04;0.502273292
2010-06-24_05;0.503389234
2010-06-24_06;0.533461698
2010-06-24_07;0.649606625
2010-06-24_09;1.146047619
2010-06-24_10;1.170343685
2010-06-24_11;1.217225673
2010-06-24_12;1.226971014
2010-06-24_13;1.361979296
2010-06-24_14;1.24842236
2010-06-24_15;1.212515528
2010-06-24_16;1.273095238
2010-06-24_17;1.293821946
2010-06-24_18;1.248973085
2010-06-24_19;1.208076605
2010-06-24_20;1.188697723
2010-06-24_21;1.215977226
2010-06-24_22;1.356151139
2010-06-24_23;1.421697723
2010-06-25_00;1.144072614
2010-06-25_01;0.837087137
2010-06-25_02;0.601715768
2010-06-25_03;0.528495851
2010-06-25_04;0.500267635
2010-06-25_05;0.491211618
2010-06-25_06;0.507390041
2010-06-25_07;0.616462656
2010-06-25_08;0.849576763
2010-06-25_09;1.094726141
2010-06-25_10;1.221205394
2010-06-25_11;1.21496888
2010-06-25_12;1.269746888
2010-06-25_13;1.351205394
2010-06-25_14;1.315022822
2010-06-25_16;1.298788382
2010-06-25_17;1.313912863
2010-06-25_18;1.322792531
2010-06-25_19;1.323757261
2010-06-25_20;1.319809129
2010-06-25_21;1.27039834
2010-06-25_22;1.475278008
2010-06-25_23;1.39966805
2010-06-26_00;1.120358921
2010-06-26_01;0.864742739
2010-06-26_02;0.677120332
2010-06-26_03;0.577257261
2010-06-26_04;0.552475104
2010-06-26_05;0.512360996
2010-06-26_06;0.538950207
2010-06-26_07;0.585943983
2010-06-26_08;0.726317427
2010-06-26_09;0.966074689
2010-06-26_10;1.248350622
2010-06-26_11;1.286201245
2010-06-26_12;1.353340249
2010-06-26_13;1.606012448
2010-06-26_14;1.470562241
2010-06-26_15;1.313429461
2010-06-26_16;1.264582988
2010-06-26_17;1.276763485
2010-06-26_18;1.365877593
2010-06-26_19;1.380780083
2010-06-26_20;1.318076763
2010-06-26_21;1.208118257
2010-06-26_22;1.281545643
2010-06-26_23;1.277939834
2010-06-27_00;1.033076763
2010-06-27_01;0.834004149
2010-06-27_02;0.687041494
2010-06-27_03;0.595524896
2010-06-27_04;0.560516598
2010-06-27_05;0.524157676
2010-06-27_06;0.503558091
2010-06-27_07;0.566946058
2010-06-27_08;0.662425311
2010-06-27_09;0.895033195
2010-06-27_10;1.17426556
2010-06-27_11;1.452130705
2010-06-27_12;1.616894191
2010-06-27_13;1.681655602
2010-06-27_14;1.455369295
2010-06-27_15;1.295454357
2010-06-27_16;1.267174274
2010-06-27_17;1.11840249
2010-06-27_18;1.200838174
2010-06-27_19;1.17360166
2010-06-27_20;1.163024896
2010-06-27_21;1.191371369
2010-06-27_22;1.207417012
2010-06-28_00;1.064197095
2010-06-28_01;0.761259336
2010-06-28_02;0.60666805
2010-06-28_03;0.516653527
2010-06-28_04;0.493311203
2010-06-28_05;0.504674274
2010-06-28_06;0.480458506
2010-06-28_07;0.600375519
2010-06-28_08;0.756547718
2010-06-28_09;0.979553942
2010-06-28_10;1.043446058
2010-06-28_11;1.198985477
2010-06-28_12;1.212910788
2010-06-28_13;1.416925311
2010-06-28_14;1.406329876
2010-06-28_15;1.377782158
2010-06-28_16;1.321553942
2010-06-28_17;1.31070332
2010-06-28_18;1.415568465
2010-06-28_19;1.348661826
2010-06-28_20;1.254190871
2010-06-28_21;1.258514523
2010-06-28_22;1.419282158
2010-06-28_23;1.412854772
2010-06-29_00;1.105522822
2010-06-29_01;0.800373444
2010-06-29_02;0.6186639
2010-06-29_03;0.531981328
2010-06-29_04;0.505446058
2010-06-29_05;0.508419087
2010-06-29_06;0.524979253
2010-06-29_07;0.595165975
2010-06-29_08;0.871751037
2010-06-29_09;1.127248963
2010-06-29_10;1.173541494
2010-06-29_11;1.182473029
2010-06-29_12;1.269095436
2010-06-29_13;1.458860996
2010-06-29_15;1.34693361
2010-06-29_16;1.248155602
2010-06-29_17;1.26576971
2010-06-29_18;1.33753112
2010-06-29_19;1.200558091
2010-06-29_20;1.195377593
2010-06-29_21;1.213875519
2010-06-29_22;1.323977178
2010-06-29_23;1.388458506
2010-06-30_00;1.133973029
2010-06-30_01;0.837058091
2010-06-30_02;0.6161639
2010-06-30_03;0.519858921
2010-06-30_04;0.500991701
2010-06-30_05;0.511655602
2010-06-30_06;0.529165975
2010-06-30_07;0.619246888
2010-06-30_09;1.046
2010-06-30_10;1.157145228
2010-06-30_11;1.213338174
2010-06-30_12;1.333858921
2010-06-30_14;1.286556017
2010-06-30_15;1.242738589
2010-06-30_16;1.273748963
2010-06-30_17;1.344126556
2010-06-30_18;1.378653527
2010-06-30_19;1.311242739
2010-06-30_20;1.26353527
2010-06-30_21;1.323076763
2010-06-30_22;1.421085062
2010-06-30_23;1.413560166
2010-07-01_00;1.13696473
2010-07-01_01;0.818072614
2010-07-01_02;0.624120332
2010-07-01_03;0.54273444
2010-07-01_04;0.513186722
2010-07-01_05;0.542834025
2010-07-01_06;0.518578838
2010-07-01_07;0.603551867
2010-07-01_08;0.787004149
2010-07-01_09;0.946257261
2010-07-01_10;1.070813278
2010-07-01_11;1.30533195
2010-07-01_12;1.39810166
2010-07-01_13;1.461417012
2010-07-01_14;1.384470954
2010-07-01_15;1.316545643
2010-07-01_17;1.31273444
2010-07-01_18;1.284817427
2010-07-01_19;1.36130083
2010-07-01_20;1.244334025
2010-07-01_21;1.279178423
2010-07-01_22;1.371782158
2010-07-01_23;1.401885892
2010-07-02_00;1.110221992
2010-07-02_01;0.839120332
2010-07-02_02;0.639748963
2010-07-02_03;0.546912863
2010-07-02_04;0.494634855
2010-07-02_05;0.491585062
2010-07-02_06;0.511956432
2010-07-02_07;0.618236515
2010-07-02_08;0.796952282
2010-07-02_09;1.012863071
2010-07-02_10;1.202591286
2010-07-02_11;1.254875519
2010-07-02_12;1.296217842
2010-07-02_13;1.437607884
2010-07-02_14;1.333526971
2010-07-02_15;1.34470332
2010-07-02_16;1.208236515
2010-07-02_17;1.178585062
2010-07-02_18;1.250607884
2010-07-02_19;1.249676349
2010-07-02_20;1.173253112
2010-07-02_21;1.180782158
2010-07-02_22;1.22423444
2010-07-02_23;1.292728216
2010-07-03_00;1.091605809
2010-07-03_01;0.821006224
2010-07-03_02;0.644255187
2010-07-03_03;0.539439834
2010-07-03_04;0.497437759
2010-07-03_05;0.498655602
2010-07-03_06;0.502058091
2010-07-03_07;0.541435685
2010-07-03_08;0.757282158
2010-07-03_09;0.99079668
2010-07-03_10;1.231553942
2010-07-03_11;1.359114108
2010-07-03_12;1.400116183
2010-07-03_13;1.575753112
2010-07-03_14;1.454975104
2010-07-03_15;1.379103734
2010-07-03_16;1.328883817
2010-07-03_17;1.291786307
2010-07-03_18;1.2728361
2010-07-03_19;1.275439834
2010-07-03_20;1.319439834
2010-07-03_21;1.348804979
2010-07-03_22;1.336392116
2010-07-03_23;1.248365145
2010-07-04_00;1.069556017
2010-07-04_01;0.822846473
2010-07-04_02;0.689858921
2010-07-04_03;0.560197095
2010-07-04_04;0.554713693
2010-07-04_05;0.504726141
2010-07-04_06;0.500060166
2010-07-04_07;0.533510373
2010-07-04_08;0.64296888
2010-07-04_09;0.849360996
2010-07-04_10;1.173649378
2010-07-04_11;1.298989627
2010-07-04_12;1.573429461
2010-07-04_13;1.671778008
2010-07-04_14;1.561848548
2010-07-04_15;1.450325726
2010-07-04_16;1.321369295
2010-07-04_17;1.329842324
2010-07-04_18;1.199595436
2010-07-04_19;1.184993776
2010-07-04_21;1.131107884
2010-07-04_22;1.2391639
2010-07-04_23;1.254371369
2010-07-05_00;1.07030083
2010-07-05_01;0.7651639
2010-07-05_02;0.586002075
2010-07-05_03;0.510520747
2010-07-05_04;0.486533195
2010-07-05_05;0.503512448
2010-07-05_06;0.516856846
2010-07-05_08;0.692784232
2010-07-05_09;0.962462656
2010-07-05_10;1.068126556
2010-07-05_11;1.219887967
2010-07-05_12;1.33496473
2010-07-05_13;1.504612033
2010-07-05_14;1.277174274
2010-07-05_16;1.300558091
2010-07-05_17;1.329149378
2010-07-05_18;1.345788382
2010-07-05_19;1.221039419
2010-07-05_20;1.200622407
2010-07-05_21;1.226645228
2010-07-05_22;1.291412863
2010-07-05_23;1.36226556
2010-07-06_00;1.116257796
2010-07-06_01;0.810887734
2010-07-06_02;0.602496881
2010-07-06_03;0.504627859
2010-07-06_04;0.497746362
2010-07-06_05;0.485846154
2010-07-06_06;0.491794179
2010-07-06_08;0.778993763
2010-07-06_09;1.016673597
2010-07-06_10;1.092016632
2010-07-06_11;1.188765073
2010-07-06_12;1.300575884
2010-07-06_13;1.437330561
2010-07-06_14;1.256116424
2010-07-06_15;1.377442827
2010-07-06_16;1.361116424
2010-07-06_17;1.46922869
2010-07-06_18;1.508367983
2010-07-06_19;1.432195426
2010-07-06_20;1.3107921
2010-07-06_21;1.325010395
2010-07-06_22;1.400640333
2010-07-06_23;1.395873181
2010-07-07_00;1.113293139
2010-07-07_01;0.821700624
2010-07-07_02;0.638706861
2010-07-07_03;0.527839917
2010-07-07_04;0.492014553
2010-07-07_05;0.488923077
2010-07-07_06;0.521661123
2010-07-07_08;0.784575884
2010-07-07_09;0.998663202
2010-07-07_10;1.097070686
2010-07-07_11;1.176490644
2010-07-07_12;1.275650728
2010-07-07_13;1.397744283
2010-07-07_14;1.267444906
2010-07-07_15;1.199673597
2010-07-07_16;1.261172557
2010-07-07_17;1.330386694
2010-07-07_18;1.284654886
2010-07-07_19;1.337557173
2010-07-07_20;1.350351351
2010-07-07_21;1.309819127
2010-07-07_23;1.436114345
2010-07-08_00;1.119802495
2010-07-08_01;0.765158004
2010-07-08_02;0.585214137
2010-07-08_03;0.527686071
2010-07-08_04;0.483068607
2010-07-08_05;0.495775468
2010-07-08_06;0.510787942
2010-07-08_07;0.565496881
2010-07-08_09;0.992532225
2010-07-08_10;1.146569647
2010-07-08_11;1.140209979
2010-07-08_12;1.247837838
2010-07-08_13;1.385590437
